delay_us,autocorr_H_db,crosscorr_HV_db
4.272461e-02,-6.518278e+01,-3.011218e+01
4.679362e-02,-5.877845e+01,-3.019376e+01
5.086263e-02,-6.074233e+01,-3.024359e+01
5.493164e-02,-6.058040e+01,-3.017200e+01
5.900065e-02,-6.090223e+01,-3.010070e+01
6.306966e-02,-6.005525e+01,-3.016923e+01
6.713867e-02,-6.427047e+01,-3.024636e+01
7.120768e-02,-5.861954e+01,-3.016279e+01
7.527669e-02,-1.039560e+02,-3.010480e+01
7.934570e-02,-5.904526e+01,-3.021289e+01
8.341471e-02,-6.216019e+01,-3.022474e+01
8.748372e-02,-6.727550e+01,-3.010789e+01
9.155273e-02,-5.898132e+01,-3.017193e+01
9.562174e-02,-6.322009e+01,-3.024636e+01
9.969076e-02,-6.956651e+01,-3.012242e+01
1.037598e-01,-5.975830e+01,-3.015767e+01
1.078288e-01,-6.069278e+01,-3.025104e+01
1.118978e-01,-7.387109e+01,-3.012252e+01
1.159668e-01,-6.444504e+01,-3.016900e+01
1.200358e-01,-5.981872e+01,-3.024671e+01
1.241048e-01,-6.084899e+01,-3.011009e+01
1.281738e-01,-6.811036e+01,-3.020462e+01
1.322428e-01,-7.221873e+01,-3.022018e+01
1.363118e-01,-6.247337e+01,-3.010798e+01
1.403809e-01,-6.012956e+01,-3.025067e+01
1.444499e-01,-6.067401e+01,-3.016106e+01
1.485189e-01,-6.384068e+01,-3.015306e+01
1.525879e-01,-7.223194e+01,-3.025622e+01
1.566569e-01,-7.559239e+01,-3.010979e+01
1.607259e-01,-6.576212e+01,-3.024077e+01
1.647949e-01,-6.234742e+01,-3.017783e+01
1.688639e-01,-6.090149e+01,-3.015424e+01
1.729329e-01,-6.052318e+01,-3.025826e+01
1.770020e-01,-6.085719e+01,-3.011147e+01
1.810710e-01,-6.172161e+01,-3.026350e+01
1.851400e-01,-6.300779e+01,-3.014795e+01
1.892090e-01,-6.464096e+01,-3.020424e+01
1.932780e-01,-6.655681e+01,-3.022027e+01
1.973470e-01,-6.867758e+01,-3.014149e+01
2.014160e-01,-7.087738e+01,-3.027210e+01
2.054850e-01,-7.293328e+01,-3.011691e+01
2.095540e-01,-7.449245e+01,-3.027878e+01
2.136230e-01,-7.515315e+01,-3.013479e+01
2.176921e-01,-7.471656e+01,-3.024948e+01
2.217611e-01,-7.336178e+01,-3.017759e+01
2.258301e-01,-7.148565e+01,-3.020664e+01
2.298991e-01,-6.944499e+01,-3.022470e+01
2.339681e-01,-6.746531e+01,-3.016841e+01
2.380371e-01,-6.566971e+01,-3.026267e+01
2.421061e-01,-6.412702e+01,-3.014313e+01
2.461751e-01,-6.288536e+01,-3.028692e+01
2.502441e-01,-6.199250e+01,-3.013133e+01
2.543132e-01,-6.151095e+01,-3.029899e+01
2.583822e-01,-6.153559e+01,-3.012965e+01
2.624512e-01,-6.222695e+01,-3.030300e+01
2.665202e-01,-6.389689e+01,-3.013380e+01
2.705892e-01,-6.731443e+01,-3.030318e+01
2.746582e-01,-7.581385e+01,-3.014010e+01
2.787272e-01,-7.695108e+01,-3.030280e+01
2.827962e-01,-6.713090e+01,-3.014601e+01
2.868652e-01,-6.335213e+01,-3.030389e+01
2.909342e-01,-6.185802e+01,-3.015009e+01
2.950033e-01,-6.215420e+01,-3.030745e+01
2.990723e-01,-6.467782e+01,-3.015185e+01
3.031413e-01,-7.229063e+01,-3.031353e+01
3.072103e-01,-7.537950e+01,-3.015165e+01
3.112793e-01,-6.522047e+01,-3.032135e+01
3.153483e-01,-6.222900e+01,-3.015066e+01
3.194173e-01,-6.240163e+01,-3.032923e+01
3.234863e-01,-6.629053e+01,-3.015096e+01
3.275553e-01,-9.074678e+01,-3.033454e+01
3.316243e-01,-6.698700e+01,-3.015550e+01
3.356934e-01,-6.249895e+01,-3.033385e+01
3.397624e-01,-6.269309e+01,-3.016776e+01
3.438314e-01,-6.837795e+01,-3.032358e+01
3.479004e-01,-7.588758e+01,-3.019097e+01
3.519694e-01,-6.402368e+01,-3.030127e+01
3.560384e-01,-6.227218e+01,-3.022662e+01
3.601074e-01,-6.632450e+01,-3.026746e+01
3.641764e-01,-8.092833e+01,-3.027246e+01
3.682454e-01,-6.422710e+01,-3.022758e+01
3.723145e-01,-6.245231e+01,-3.032062e+01
3.763835e-01,-6.808221e+01,-3.019251e+01
3.804525e-01,-7.234321e+01,-3.035754e+01
3.845215e-01,-6.297604e+01,-3.017663e+01
3.885905e-01,-6.370237e+01,-3.036764e+01
3.926595e-01,-8.089657e+01,-3.019263e+01
3.967285e-01,-6.520286e+01,-3.034145e+01
4.007975e-01,-6.264454e+01,-3.024359e+01
4.048665e-01,-7.064480e+01,-3.028524e+01
4.089355e-01,-6.766526e+01,-3.031547e+01
4.130046e-01,-6.254238e+01,-3.022439e+01
4.170736e-01,-6.851528e+01,-3.037615e+01
4.211426e-01,-6.879222e+01,-3.019461e+01
4.252116e-01,-6.260637e+01,-3.038904e+01
4.292806e-01,-6.900798e+01,-3.022209e+01
4.333496e-01,-6.774333e+01,-3.034058e+01
4.374186e-01,-6.273938e+01,-3.030130e+01
4.414876e-01,-7.270814e+01,-3.026095e+01
4.455566e-01,-6.543891e+01,-3.038551e+01
4.496257e-01,-6.346492e+01,-3.021157e+01
4.536947e-01,-1.054848e+02,-3.040994e+01
4.577637e-01,-6.339504e+01,-3.024076e+01
4.618327e-01,-6.622348e+01,-3.034944e+01
4.659017e-01,-6.947899e+01,-3.033755e+01
4.699707e-01,-6.292981e+01,-3.025756e+01
4.740397e-01,-7.844045e+01,-3.042210e+01
4.781087e-01,-6.385770e+01,-3.022763e+01
4.821777e-01,-6.619326e+01,-3.040898e+01
4.862467e-01,-6.855862e+01,-3.030265e+01
4.903158e-01,-6.331244e+01,-3.030979e+01
4.943848e-01,-8.769684e+01,-3.041648e+01
4.984538e-01,-6.308196e+01,-3.024013e+01
5.025228e-01,-7.180321e+01,-3.044156e+01
5.065918e-01,-6.444958e+01,-3.029326e+01
5.106608e-01,-6.646854e+01,-3.034505e+01
5.147298e-01,-6.713804e+01,-3.042013e+01
5.187988e-01,-6.432868e+01,-3.025606e+01
5.228678e-01,-7.128626e+01,-3.046104e+01
5.269368e-01,-6.344586e+01,-3.030547e+01
5.310059e-01,-7.780282e+01,-3.035829e+01
5.350749e-01,-6.316844e+01,-3.044194e+01
5.391439e-01,-9.306917e+01,-3.026769e+01
5.432129e-01,-6.316018e+01,-3.047161e+01
5.472819e-01,-8.740117e+01,-3.033869e+01
5.513509e-01,-6.322358e+01,-3.034950e+01
5.554199e-01,-8.363003e+01,-3.047902e+01
5.594889e-01,-6.325988e+01,-3.028202e+01
5.635579e-01,-8.632315e+01,-3.046446e+01
5.676270e-01,-6.326255e+01,-3.039754e+01
5.716960e-01,-1.005031e+02,-3.032463e+01
5.757650e-01,-6.331535e+01,-3.051458e+01
5.798340e-01,-7.947530e+01,-3.031965e+01
5.839030e-01,-6.359280e+01,-3.042604e+01
5.879720e-01,-7.248422e+01,-3.047845e+01
5.920410e-01,-6.438498e+01,-3.030777e+01
5.961100e-01,-6.815400e+01,-3.051439e+01
6.001790e-01,-6.621698e+01,-3.040336e+01
6.042480e-01,-6.532227e+01,-3.036319e+01
6.083171e-01,-7.042532e+01,-3.054508e+01
6.123861e-01,-6.374676e+01,-3.034557e+01
6.164551e-01,-8.762821e+01,-3.045017e+01
6.205241e-01,-6.356926e+01,-3.051951e+01
6.245931e-01,-7.176265e+01,-3.033296e+01
6.286621e-01,-6.543466e+01,-3.052894e+01
6.327311e-01,-6.556500e+01,-3.046652e+01
6.368001e-01,-7.203024e+01,-3.036395e+01
6.408691e-01,-6.356864e+01,-3.057627e+01
6.449382e-01,-7.706876e+01,-3.041577e+01
6.490072e-01,-6.484994e+01,-3.042160e+01
6.530762e-01,-6.594556e+01,-3.058923e+01
6.571452e-01,-7.267546e+01,-3.038421e+01
6.612142e-01,-6.360164e+01,-3.048691e+01
6.652832e-01,-7.230893e+01,-3.057772e+01
6.693522e-01,-6.646277e+01,-3.037575e+01
6.734212e-01,-6.437307e+01,-3.054634e+01
6.774902e-01,-1.026055e+02,-3.055491e+01
6.815592e-01,-6.454159e+01,-3.038633e+01
6.856283e-01,-6.592237e+01,-3.059366e+01
6.896973e-01,-7.649455e+01,-3.053133e+01
6.937663e-01,-6.396026e+01,-3.040896e+01
6.978353e-01,-6.732071e+01,-3.062847e+01
7.019043e-01,-7.298906e+01,-3.051305e+01
7.059733e-01,-6.385955e+01,-3.043695e+01
7.100423e-01,-6.776950e+01,-3.065351e+01
7.141113e-01,-7.303819e+01,-3.050249e+01
7.181803e-01,-6.396224e+01,-3.046519e+01
7.222493e-01,-6.701156e+01,-3.067248e+01
7.263184e-01,-7.663299e+01,-3.049987e+01
7.303874e-01,-6.440230e+01,-3.049043e+01
7.344564e-01,-6.555006e+01,-3.068862e+01
7.385254e-01,-1.039335e+02,-3.050452e+01
7.425944e-01,-6.578167e+01,-3.051082e+01
7.466634e-01,-6.424048e+01,-3.070417e+01
7.507324e-01,-7.273470e+01,-3.051577e+01
7.548014e-01,-6.980658e+01,-3.052553e+01
7.588704e-01,-6.401456e+01,-3.072008e+01
7.629395e-01,-6.642788e+01,-3.053344e+01
7.670085e-01,-1.011150e+02,-3.053440e+01
7.710775e-01,-6.634180e+01,-3.073609e+01
7.751465e-01,-6.403292e+01,-3.055796e+01
7.792155e-01,-6.867270e+01,-3.053798e+01
7.832845e-01,-7.856071e+01,-3.075066e+01
7.873535e-01,-6.558727e+01,-3.059019e+01
7.914225e-01,-6.417938e+01,-3.053767e+01
7.954915e-01,-6.893989e+01,-3.076106e+01
7.995605e-01,-8.033237e+01,-3.063097e+01
8.036296e-01,-6.617866e+01,-3.053623e+01
8.076986e-01,-6.407181e+01,-3.076368e+01
8.117676e-01,-6.701138e+01,-3.068026e+01
8.158366e-01,-8.525742e+01,-3.053805e+01
8.199056e-01,-6.898676e+01,-3.075484e+01
8.239746e-01,-6.446083e+01,-3.073589e+01
8.280436e-01,-6.476293e+01,-3.054929e+01
8.321126e-01,-6.998218e+01,-3.073232e+01
8.361816e-01,-8.356961e+01,-3.079226e+01
8.402507e-01,-6.761161e+01,-3.057701e+01
8.443197e-01,-6.436860e+01,-3.069747e+01
8.483887e-01,-6.482610e+01,-3.083965e+01
8.524577e-01,-6.919090e+01,-3.062723e+01
8.565267e-01,-9.874480e+01,-3.065740e+01
8.605957e-01,-6.989126e+01,-3.086530e+01
8.646647e-01,-6.522043e+01,-3.070135e+01
8.687337e-01,-6.424334e+01,-3.062573e+01
8.728027e-01,-6.586591e+01,-3.085784e+01
8.768717e-01,-7.124989e+01,-3.079171e+01
8.809408e-01,-9.251691e+01,-3.062050e+01
8.850098e-01,-7.023010e+01,-3.081470e+01
8.890788e-01,-6.575678e+01,-3.087842e+01
8.931478e-01,-6.433447e+01,-3.065816e+01
8.972168e-01,-6.483179e+01,-3.074924e+01
9.012858e-01,-6.731692e+01,-3.093206e+01
9.053548e-01,-7.338043e+01,-3.074369e+01
9.094238e-01,-8.985897e+01,-3.069176e+01
9.134928e-01,-7.151136e+01,-3.092695e+01
9.175618e-01,-6.690247e+01,-3.085972e+01
9.216309e-01,-6.491772e+01,-3.068019e+01
9.256999e-01,-6.437047e+01,-3.086225e+01
9.297689e-01,-6.494967e+01,-3.096236e+01
9.338379e-01,-6.668706e+01,-3.074093e+01
9.379069e-01,-7.003211e+01,-3.077496e+01
9.419759e-01,-7.696593e+01,-3.099739e+01
9.460449e-01,-8.858145e+01,-3.086575e+01
9.501139e-01,-7.374417e+01,-3.072793e+01
9.541829e-01,-6.910705e+01,-3.094123e+01
9.582520e-01,-6.666696e+01,-3.099778e+01
9.623210e-01,-6.530807e+01,-3.077349e+01
9.663900e-01,-6.464035e+01,-3.083626e+01
9.704590e-01,-6.448278e+01,-3.105238e+01
9.745280e-01,-6.474064e+01,-3.091003e+01
9.785970e-01,-6.536485e+01,-3.077478e+01
9.826660e-01,-6.633710e+01,-3.098790e+01
9.867350e-01,-6.766695e+01,-3.105774e+01
9.908040e-01,-6.939829e+01,-3.083219e+01
9.948730e-01,-7.163101e+01,-3.086744e+01
9.989421e-01,-7.458138e+01,-3.109919e+01
1.003011e+00,-7.878319e+01,-3.099464e+01
1.007080e+00,-8.616265e+01,-3.082064e+01
1.011149e+00,-1.001996e+02,-3.099973e+01
1.015218e+00,-8.426529e+01,-3.113618e+01
1.019287e+00,-7.959081e+01,-3.092630e+01
1.023356e+00,-7.703697e+01,-3.087719e+01
1.027425e+00,-7.544988e+01,-3.111880e+01
1.031494e+00,-7.444075e+01,-3.111533e+01
1.035563e+00,-7.383719e+01,-3.089275e+01
1.039632e+00,-7.355608e+01,-3.097472e+01
1.043701e+00,-7.356255e+01,-3.119716e+01
1.047770e+00,-7.385629e+01,-3.107214e+01
1.051839e+00,-7.447146e+01,-3.090312e+01
1.055908e+00,-7.548999e+01,-3.108261e+01
1.059977e+00,-7.708188e+01,-3.123440e+01
1.064046e+00,-7.962934e+01,-3.103488e+01
1.068115e+00,-8.425762e+01,-3.094785e+01
1.072184e+00,-9.945671e+01,-3.118022e+01
1.076253e+00,-8.652858e+01,-3.124492e+01
1.080322e+00,-7.905535e+01,-3.101665e+01
1.084391e+00,-7.483821e+01,-3.101165e+01
1.088460e+00,-7.188908e+01,-3.125960e+01
1.092529e+00,-6.966365e+01,-3.124523e+01
1.096598e+00,-6.794232e+01,-3.101886e+01
1.100667e+00,-6.662374e+01,-3.108114e+01
1.104736e+00,-6.566323e+01,-3.132194e+01
1.108805e+00,-6.505070e+01,-3.124745e+01
1.112874e+00,-6.480391e+01,-3.103711e+01
1.116943e+00,-6.497128e+01,-3.114741e+01
1.121012e+00,-6.564641e+01,-3.137255e+01
1.125081e+00,-6.700800e+01,-3.125842e+01
1.129150e+00,-6.943969e+01,-3.106566e+01
1.133219e+00,-7.403043e+01,-3.120570e+01
1.137288e+00,-8.826775e+01,-3.141708e+01
1.141357e+00,-7.762474e+01,-3.128123e+01
1.145426e+00,-7.058522e+01,-3.109987e+01
1.149495e+00,-6.721840e+01,-3.125389e+01
1.153564e+00,-6.547510e+01,-3.145949e+01
1.157633e+00,-6.489368e+01,-3.131707e+01
1.161702e+00,-6.543652e+01,-3.113721e+01
1.165771e+00,-6.740626e+01,-3.129115e+01
1.169840e+00,-7.195751e+01,-3.150127e+01
1.173910e+00,-8.927602e+01,-3.136646e+01
1.177979e+00,-7.418121e+01,-3.117762e+01
1.182048e+00,-6.802231e+01,-3.131727e+01
1.186117e+00,-6.551090e+01,-3.154118e+01
1.190186e+00,-6.499784e+01,-3.142953e+01
1.194255e+00,-6.639742e+01,-3.122360e+01
1.198324e+00,-7.080306e+01,-3.133283e+01
1.202393e+00,-9.135266e+01,-3.157529e+01
1.206462e+00,-7.216546e+01,-3.150534e+01
1.210531e+00,-6.668880e+01,-3.128004e+01
1.214600e+00,-6.503267e+01,-3.134027e+01
1.218669e+00,-6.597665e+01,-3.159745e+01
1.222738e+00,-7.056165e+01,-3.159031e+01
1.226807e+00,-1.071412e+02,-3.135353e+01
1.230876e+00,-7.019314e+01,-3.134552e+01
1.234945e+00,-6.574368e+01,-3.160106e+01
1.239014e+00,-6.524262e+01,-3.167601e+01
1.243083e+00,-6.841384e+01,-3.145027e+01
1.247152e+00,-8.357471e+01,-3.135948e+01
1.251221e+00,-7.111898e+01,-3.158259e+01
1.255290e+00,-6.577948e+01,-3.174769e+01
1.259359e+00,-6.541955e+01,-3.157203e+01
1.263428e+00,-6.983411e+01,-3.139797e+01
1.267497e+00,-8.772587e+01,-3.154680e+01
1.271566e+00,-6.817758e+01,-3.178615e+01
1.275635e+00,-6.514694e+01,-3.171002e+01
1.279704e+00,-6.716858e+01,-3.147828e+01
1.283773e+00,-8.066701e+01,-3.151147e+01
1.287842e+00,-7.025227e+01,-3.177584e+01
1.291911e+00,-6.535033e+01,-3.183911e+01
1.295980e+00,-6.666457e+01,-3.161059e+01
1.300049e+00,-7.906668e+01,-3.150748e+01
1.304118e+00,-7.006841e+01,-3.171915e+01
1.308187e+00,-6.527338e+01,-3.191969e+01
1.312256e+00,-6.746424e+01,-3.178411e+01
1.316325e+00,-9.556725e+01,-3.157000e+01
1.320394e+00,-6.783859e+01,-3.164839e+01
1.324463e+00,-6.529312e+01,-3.191714e+01
1.328532e+00,-7.087585e+01,-3.195395e+01
1.332601e+00,-7.447757e+01,-3.171853e+01
1.336670e+00,-6.564654e+01,-3.162246e+01
1.340739e+00,-6.704565e+01,-3.183656e+01
1.344808e+00,-1.067339e+02,-3.204771e+01
1.348877e+00,-6.708296e+01,-3.192840e+01
1.352946e+00,-6.578066e+01,-3.170091e+01
1.357015e+00,-7.741180e+01,-3.174381e+01
1.361084e+00,-6.866980e+01,-3.201482e+01
1.365153e+00,-6.542783e+01,-3.211203e+01
1.369222e+00,-7.409764e+01,-3.189909e+01
1.373291e+00,-6.952925e+01,-3.174047e+01
1.377360e+00,-6.539181e+01,-3.189496e+01
1.381429e+00,-7.409122e+01,-3.215761e+01
1.385498e+00,-6.913268e+01,-3.214076e+01
1.389567e+00,-6.553708e+01,-3.189564e+01
1.393636e+00,-7.737255e+01,-3.182095e+01
1.397705e+00,-6.774324e+01,-3.204616e+01
1.401774e+00,-6.613462e+01,-3.226679e+01
1.405843e+00,-1.043562e+02,-3.216421e+01
1.409912e+00,-6.618321e+01,-3.192371e+01
1.413981e+00,-6.801827e+01,-3.192117e+01
1.418050e+00,-7.460533e+01,-3.218296e+01
1.422119e+00,-6.538887e+01,-3.235669e+01
1.426188e+00,-7.394610e+01,-3.220093e+01
1.430257e+00,-6.795681e+01,-3.197739e+01
1.434326e+00,-6.657619e+01,-3.202448e+01
1.438395e+00,-8.000498e+01,-3.230207e+01
1.442464e+00,-6.548243e+01,-3.244207e+01
1.446533e+00,-7.341507e+01,-3.225928e+01
1.450602e+00,-6.767748e+01,-3.204883e+01
1.454671e+00,-6.722363e+01,-3.212081e+01
1.458740e+00,-7.430932e+01,-3.240473e+01
1.462809e+00,-6.553294e+01,-3.253280e+01
1.466878e+00,-8.650572e+01,-3.234249e+01
1.470947e+00,-6.585699e+01,-3.213325e+01
1.475016e+00,-7.202309e+01,-3.220557e+01
1.479085e+00,-6.759388e+01,-3.249170e+01
1.483154e+00,-6.809509e+01,-3.263248e+01
1.487223e+00,-7.064613e+01,-3.245229e+01
1.491292e+00,-6.641081e+01,-3.223103e+01
1.495361e+00,-7.537205e+01,-3.227872e+01
1.499430e+00,-6.572755e+01,-3.256105e+01
1.503499e+00,-8.352786e+01,-3.273796e+01
1.507568e+00,-6.553993e+01,-3.258974e+01
1.511637e+00,-1.010363e+02,-3.234832e+01
1.515706e+00,-6.556265e+01,-3.234541e+01
1.519775e+00,-8.544390e+01,-3.260897e+01
1.523844e+00,-6.562124e+01,-3.283852e+01
1.527913e+00,-8.348987e+01,-3.275272e+01
1.531982e+00,-6.563068e+01,-3.249603e+01
1.536051e+00,-8.611688e+01,-3.241820e+01
1.540120e+00,-6.559635e+01,-3.263423e+01
1.544189e+00,-1.226087e+02,-3.291614e+01
1.548258e+00,-6.561593e+01,-3.293009e+01
1.552327e+00,-8.204448e+01,-3.268573e+01
1.556396e+00,-6.588381e+01,-3.251902e+01
1.560465e+00,-7.458261e+01,-3.264599e+01
1.564535e+00,-6.672547e+01,-3.295097e+01
1.568604e+00,-7.013075e+01,-3.309448e+01
1.572673e+00,-6.875395e+01,-3.291954e+01
1.576742e+00,-6.729644e+01,-3.267692e+01
1.580811e+00,-7.369215e+01,-3.267224e+01
1.584880e+00,-6.583142e+01,-3.293633e+01
1.588949e+00,-9.941522e+01,-3.320213e+01
1.593018e+00,-6.595926e+01,-3.317303e+01
1.597087e+00,-7.188988e+01,-3.291560e+01
1.601156e+00,-6.863962e+01,-3.276130e+01
1.605225e+00,-6.685291e+01,-3.289987e+01
1.609294e+00,-7.946446e+01,-3.321482e+01
1.613363e+00,-6.575190e+01,-3.338059e+01
1.617432e+00,-7.307250e+01,-3.322510e+01
1.621501e+00,-6.877123e+01,-3.296616e+01
1.625570e+00,-6.648891e+01,-3.291366e+01
1.629639e+00,-9.506036e+01,-3.314666e+01
1.633708e+00,-6.631641e+01,-3.345647e+01
1.637777e+00,-6.882259e+01,-3.352453e+01
1.641846e+00,-7.471759e+01,-3.330104e+01
1.645915e+00,-6.577935e+01,-3.307166e+01
1.649984e+00,-7.144404e+01,-3.309733e+01
1.654053e+00,-7.147659e+01,-3.338143e+01
1.658122e+00,-6.577796e+01,-3.366991e+01
1.662191e+00,-7.271738e+01,-3.367376e+01
1.666260e+00,-7.108979e+01,-3.342124e+01
1.670329e+00,-6.578960e+01,-3.321704e+01
1.674398e+00,-7.157969e+01,-3.328527e+01
1.678467e+00,-7.304830e+01,-3.359276e+01
1.682536e+00,-6.590432e+01,-3.387210e+01
1.686605e+00,-6.897511e+01,-3.385368e+01
1.690674e+00,-8.135538e+01,-3.359208e+01
1.694743e+00,-6.688593e+01,-3.339122e+01
1.698812e+00,-6.660370e+01,-3.346392e+01
1.702881e+00,-7.724346e+01,-3.377688e+01
1.706950e+00,-7.090460e+01,-3.407176e+01
1.711019e+00,-6.592380e+01,-3.407551e+01
1.715088e+00,-6.815508e+01,-3.381936e+01
1.719157e+00,-8.964987e+01,-3.359580e+01
1.723226e+00,-6.941723e+01,-3.363273e+01
1.727295e+00,-6.589415e+01,-3.393005e+01
1.731364e+00,-6.808285e+01,-3.426174e+01
1.735433e+00,-8.223529e+01,-3.433635e+01
1.739502e+00,-7.133795e+01,-3.411221e+01
1.743571e+00,-6.632104e+01,-3.384870e+01
1.747640e+00,-6.650237e+01,-3.380737e+01
1.751709e+00,-7.161665e+01,-3.405148e+01
1.755778e+00,-8.646197e+01,-3.441842e+01
1.759847e+00,-6.960503e+01,-3.461123e+01
1.763916e+00,-6.621880e+01,-3.447454e+01
1.767985e+00,-6.638694e+01,-3.418255e+01
1.772054e+00,-6.985344e+01,-3.402727e+01
1.776123e+00,-8.234226e+01,-3.415942e+01
1.780192e+00,-7.486786e+01,-3.451510e+01
1.784261e+00,-6.833483e+01,-3.484290e+01
1.788330e+00,-6.619325e+01,-3.487848e+01
1.792399e+00,-6.618932e+01,-3.462797e+01
1.796468e+00,-6.801886e+01,-3.435848e+01
1.800537e+00,-7.239569e+01,-3.431503e+01
1.804606e+00,-8.544002e+01,-3.456122e+01
1.808675e+00,-7.769646e+01,-3.495919e+01
1.812744e+00,-7.083100e+01,-3.522729e+01
1.816813e+00,-6.788678e+01,-3.516243e+01
1.820882e+00,-6.649678e+01,-3.486862e+01
1.824951e+00,-6.602492e+01,-3.463153e+01
1.829020e+00,-6.620124e+01,-3.465435e+01
1.833089e+00,-6.688625e+01,-3.495800e+01
1.837158e+00,-6.800109e+01,-3.537734e+01
1.841227e+00,-6.950049e+01,-3.562742e+01
1.845296e+00,-7.135912e+01,-3.553278e+01
1.849365e+00,-7.356049e+01,-3.522433e+01
1.853434e+00,-7.607855e+01,-3.498668e+01
1.857503e+00,-7.883500e+01,-3.501328e+01
1.861572e+00,-8.160166e+01,-3.532608e+01
1.865641e+00,-8.384275e+01,-3.577293e+01
1.869710e+00,-8.472870e+01,-3.607517e+01
1.873779e+00,-8.378451e+01,-3.602928e+01
1.877848e+00,-8.148233e+01,-3.572583e+01
1.881917e+00,-7.865320e+01,-3.544369e+01
1.885986e+00,-7.583666e+01,-3.540144e+01
1.890055e+00,-7.326572e+01,-3.566176e+01
1.894124e+00,-7.102543e+01,-3.612559e+01
1.898193e+00,-6.915185e+01,-3.654640e+01
1.902262e+00,-6.767675e+01,-3.665756e+01
1.906331e+00,-6.664932e+01,-3.642408e+01
1.910400e+00,-6.615438e+01,-3.608131e+01
1.914469e+00,-6.634272e+01,-3.589616e+01
1.918538e+00,-6.750691e+01,-3.600794e+01
1.922607e+00,-7.034082e+01,-3.640820e+01
1.926676e+00,-7.752769e+01,-3.694037e+01
1.930745e+00,-8.261003e+01,-3.732590e+01
1.934814e+00,-7.101734e+01,-3.733786e+01
1.938883e+00,-6.716432e+01,-3.703227e+01
1.942952e+00,-6.618077e+01,-3.668332e+01
1.947021e+00,-6.793992e+01,-3.653649e+01
1.951090e+00,-7.532094e+01,-3.670444e+01
1.955160e+00,-7.740299e+01,-3.716884e+01
1.959229e+00,-6.797307e+01,-3.777614e+01
1.963298e+00,-6.622694e+01,-3.824583e+01
1.967367e+00,-6.973864e+01,-3.832260e+01
1.971436e+00,-8.994824e+01,-3.802760e+01
1.975505e+00,-6.832738e+01,-3.763317e+01
1.979574e+00,-6.639281e+01,-3.740786e+01
1.983643e+00,-7.358564e+01,-3.749531e+01
1.987712e+00,-7.219425e+01,-3.792241e+01
1.991781e+00,-6.622051e+01,-3.860565e+01
1.995850e+00,-7.207624e+01,-3.932505e+01
1.999919e+00,-7.143232e+01,-3.975453e+01
2.003988e+00,-6.636515e+01,-3.969387e+01
2.008057e+00,-8.174027e+01,-3.928975e+01
2.012126e+00,-6.717651e+01,-3.886824e+01
2.016195e+00,-7.016765e+01,-3.867792e+01
2.020264e+00,-6.990495e+01,-3.883980e+01
2.024333e+00,-6.797621e+01,-3.938610e+01
2.028402e+00,-7.145237e+01,-4.027255e+01
2.032471e+00,-6.802952e+01,-4.133556e+01
2.036540e+00,-6.964492e+01,-4.222867e+01
2.040609e+00,-7.085789e+01,-4.254417e+01
2.044678e+00,-6.671654e+01,-4.223103e+01
2.048747e+00,-9.120934e+01,-4.166354e+01
2.052816e+00,-6.761244e+01,-4.122832e+01
2.056885e+00,-6.691852e+01,-4.114039e+01
2.060954e+00,-7.557310e+01,-4.150746e+01
2.065023e+00,-7.608917e+01,-4.241494e+01
2.069092e+00,-6.888624e+01,-4.399291e+01
2.073161e+00,-6.714902e+01,-4.651708e+01
2.077230e+00,-6.717724e+01,-5.073514e+01
2.081299e+00,-7.100335e+01,-6.020600e+01
2.085368e+00,-1.400000e+02,-1.400000e+02
2.089437e+00,-1.400000e+02,-1.400000e+02
2.093506e+00,-1.400000e+02,-1.400000e+02
2.097575e+00,-1.400000e+02,-1.400000e+02
2.101644e+00,-1.400000e+02,-1.400000e+02
2.105713e+00,-1.400000e+02,-1.400000e+02
2.109782e+00,-1.400000e+02,-1.400000e+02
2.113851e+00,-1.400000e+02,-1.400000e+02
2.117920e+00,-1.400000e+02,-1.400000e+02
2.121989e+00,-1.400000e+02,-1.400000e+02
2.126058e+00,-1.400000e+02,-1.400000e+02
2.130127e+00,-1.400000e+02,-1.400000e+02
2.134196e+00,-1.400000e+02,-1.400000e+02
2.138265e+00,-1.400000e+02,-1.400000e+02
2.142334e+00,-1.400000e+02,-1.400000e+02
2.146403e+00,-1.400000e+02,-1.400000e+02
2.150472e+00,-1.400000e+02,-1.400000e+02
2.154541e+00,-1.400000e+02,-1.400000e+02
2.158610e+00,-1.400000e+02,-1.400000e+02
2.162679e+00,-1.400000e+02,-1.400000e+02
2.166748e+00,-1.400000e+02,-1.400000e+02
2.170817e+00,-1.400000e+02,-1.400000e+02
2.174886e+00,-1.400000e+02,-1.400000e+02
2.178955e+00,-1.400000e+02,-1.400000e+02
2.183024e+00,-1.400000e+02,-1.400000e+02
2.187093e+00,-1.400000e+02,-1.400000e+02
2.191162e+00,-1.400000e+02,-1.400000e+02
2.195231e+00,-1.400000e+02,-1.400000e+02
2.199300e+00,-1.400000e+02,-1.400000e+02
2.203369e+00,-1.400000e+02,-1.400000e+02
2.207438e+00,-1.400000e+02,-1.400000e+02
2.211507e+00,-1.400000e+02,-1.400000e+02
2.215576e+00,-1.400000e+02,-1.400000e+02
2.219645e+00,-1.400000e+02,-1.400000e+02
2.223714e+00,-1.400000e+02,-1.400000e+02
