delay_us,lfm_db,tangent_db,kaiser_posp_db,fosm_db
-1.481120e+00,-8.984356e+01,-6.758881e+01,-7.139357e+01,-6.549088e+01
-1.477051e+00,-7.523495e+01,-6.665557e+01,-6.609002e+01,-7.934812e+01
-1.472982e+00,-7.085435e+01,-8.654548e+01,-7.740300e+01,-6.615237e+01
-1.468913e+00,-6.862456e+01,-6.600163e+01,-6.541287e+01,-7.054613e+01
-1.464844e+00,-6.738532e+01,-6.852005e+01,-8.760238e+01,-6.864987e+01
-1.460775e+00,-6.670312e+01,-7.519045e+01,-6.566607e+01,-6.676609e+01
-1.456706e+00,-6.635297e+01,-6.555090e+01,-7.229244e+01,-7.622401e+01
-1.452637e+00,-6.619609e+01,-7.020889e+01,-6.754784e+01,-6.544452e+01
-1.448568e+00,-6.614022e+01,-7.254269e+01,-6.736451e+01,-7.810621e+01
-1.444499e+00,-6.612546e+01,-6.546269e+01,-7.327823e+01,-6.665377e+01
-1.440430e+00,-6.611971e+01,-7.079806e+01,-6.542154e+01,-6.815190e+01
-1.436361e+00,-6.611763e+01,-7.237500e+01,-8.362242e+01,-7.282798e+01
-1.432292e+00,-6.614052e+01,-6.546097e+01,-6.605732e+01,-6.546003e+01
-1.428223e+00,-6.623684e+01,-6.992241e+01,-6.898581e+01,-7.834535e+01
-1.424154e+00,-6.648489e+01,-7.446693e+01,-7.105441e+01,-6.694903e+01
-1.420085e+00,-6.700198e+01,-6.563355e+01,-6.547464e+01,-6.718151e+01
-1.416016e+00,-6.797069e+01,-6.812978e+01,-8.265366e+01,-7.786112e+01
-1.411947e+00,-6.971480e+01,-8.238563e+01,-6.637826e+01,-6.547475e+01
-1.407878e+00,-7.297281e+01,-6.643467e+01,-6.760148e+01,-7.079466e+01
-1.403809e+00,-8.065364e+01,-6.633602e+01,-7.545277e+01,-7.053184e+01
-1.399740e+00,-8.409854e+01,-7.997680e+01,-6.527688e+01,-6.544273e+01
-1.395671e+00,-7.291789e+01,-6.894060e+01,-7.156340e+01,-7.585860e+01
-1.391602e+00,-6.854397e+01,-6.538593e+01,-6.973772e+01,-6.817835e+01
-1.387533e+00,-6.647147e+01,-7.001037e+01,-6.538334e+01,-6.580255e+01
-1.383464e+00,-6.609934e+01,-7.745268e+01,-7.686607e+01,-8.114329e+01
-1.379395e+00,-6.768939e+01,-6.628357e+01,-6.780767e+01,-6.740302e+01
-1.375326e+00,-7.296672e+01,-6.605896e+01,-6.573623e+01,-6.597324e+01
-1.371257e+00,-8.897256e+01,-7.512898e+01,-8.166783e+01,-8.218617e+01
-1.367188e+00,-7.047579e+01,-7.172231e+01,-6.725425e+01,-6.753063e+01
-1.363118e+00,-6.647153e+01,-6.560990e+01,-6.581465e+01,-6.575258e+01
-1.359049e+00,-6.638574e+01,-6.673310e+01,-8.105935e+01,-7.757323e+01
-1.354980e+00,-7.089567e+01,-7.849317e+01,-6.760246e+01,-6.867845e+01
-1.350911e+00,-8.657185e+01,-7.077138e+01,-6.551040e+01,-6.535237e+01
-1.346842e+00,-6.865918e+01,-6.554989e+01,-7.585745e+01,-7.219232e+01
-1.342773e+00,-6.594740e+01,-6.655727e+01,-6.916692e+01,-7.195520e+01
-1.338704e+00,-6.911636e+01,-7.599642e+01,-6.514587e+01,-6.534743e+01
-1.334635e+00,-9.064430e+01,-7.265634e+01,-7.071095e+01,-6.805678e+01
-1.330566e+00,-6.794111e+01,-6.600069e+01,-7.369492e+01,-8.524344e+01
-1.326497e+00,-6.614624e+01,-6.571383e+01,-6.541816e+01,-6.675043e+01
-1.322428e+00,-7.372878e+01,-7.088940e+01,-6.699508e+01,-6.561883e+01
-1.318359e+00,-7.175276e+01,-8.220816e+01,-9.321204e+01,-7.342147e+01
-1.314290e+00,-6.589234e+01,-6.793474e+01,-6.763102e+01,-7.231836e+01
-1.310221e+00,-7.075003e+01,-6.527583e+01,-6.514857e+01,-6.551603e+01
-1.306152e+00,-7.324551e+01,-6.683797e+01,-7.026521e+01,-6.659644e+01
-1.302083e+00,-6.586030e+01,-7.493105e+01,-7.690867e+01,-7.922693e+01
-1.298014e+00,-7.210324e+01,-7.568009e+01,-6.611379e+01,-7.009269e+01
-1.293945e+00,-7.034846e+01,-6.712795e+01,-6.550523e+01,-6.529681e+01
-1.289876e+00,-6.607400e+01,-6.522419e+01,-7.234411e+01,-6.680803e+01
-1.285807e+00,-8.416737e+01,-6.680417e+01,-7.453709e+01,-7.881042e+01
-1.281738e+00,-6.671438e+01,-7.364144e+01,-6.595165e+01,-7.088688e+01
-1.277669e+00,-6.910680e+01,-7.938728e+01,-6.540311e+01,-6.550124e+01
-1.273600e+00,-7.136272e+01,-6.833429e+01,-7.102352e+01,-6.596374e+01
-1.269531e+00,-6.620904e+01,-6.543621e+01,-7.861371e+01,-7.280399e+01
-1.265462e+00,-8.452906e+01,-6.563237e+01,-6.690195e+01,-7.646260e+01
-1.261393e+00,-6.575121e+01,-6.889402e+01,-6.498551e+01,-6.682884e+01
-1.257324e+00,-7.999362e+01,-8.020654e+01,-6.773279e+01,-6.510628e+01
-1.253255e+00,-6.611513e+01,-7.461755e+01,-8.245245e+01,-6.758330e+01
-1.249186e+00,-7.438340e+01,-6.760873e+01,-7.082643e+01,-7.911209e+01
-1.245117e+00,-6.647853e+01,-6.535894e+01,-6.559293e+01,-7.257358e+01
-1.241048e+00,-7.325221e+01,-6.548525e+01,-6.521095e+01,-6.625891e+01
-1.236979e+00,-6.641641e+01,-6.790604e+01,-6.885452e+01,-6.508993e+01
-1.232910e+00,-7.476399e+01,-7.455303e+01,-8.743407e+01,-6.731326e+01
-1.228841e+00,-6.596494e+01,-8.398116e+01,-7.088654e+01,-7.576561e+01
-1.224772e+00,-8.177108e+01,-7.057120e+01,-6.583284e+01,-7.631623e+01
-1.220703e+00,-6.561041e+01,-6.660528e+01,-6.494103e+01,-6.762349e+01
-1.216634e+00,-8.089413e+01,-6.519966e+01,-6.704536e+01,-6.516977e+01
-1.212565e+00,-6.624376e+01,-6.545235e+01,-7.429555e+01,-6.552128e+01
-1.208496e+00,-7.016806e+01,-6.734275e+01,-7.929844e+01,-6.872737e+01
-1.204427e+00,-6.975174e+01,-7.172807e+01,-6.853515e+01,-7.898304e+01
-1.200358e+00,-6.610373e+01,-8.539493e+01,-6.537752e+01,-7.574042e+01
-1.196289e+00,-1.014849e+02,-7.621619e+01,-6.492317e+01,-6.806263e+01
-1.192220e+00,-6.607504e+01,-6.944984e+01,-6.667191e+01,-6.543008e+01
-1.188151e+00,-6.872713e+01,-6.653284e+01,-7.167835e+01,-6.502995e+01
-1.184082e+00,-7.422986e+01,-6.527099e+01,-1.020091e+02,-6.647452e+01
-1.180013e+00,-6.550523e+01,-6.512590e+01,-7.238977e+01,-7.038928e+01
-1.175944e+00,-7.048679e+01,-6.596516e+01,-6.718390e+01,-8.178381e+01
-1.171875e+00,-7.277111e+01,-6.790794e+01,-6.514989e+01,-7.664629e+01
-1.167806e+00,-6.548280e+01,-7.150422e+01,-6.482225e+01,-6.920633e+01
-1.163737e+00,-6.906292e+01,-7.918881e+01,-6.591799e+01,-6.620452e+01
-1.159668e+00,-7.834487e+01,-8.589583e+01,-6.871314e+01,-6.501535e+01
-1.155599e+00,-6.621358e+01,-7.388851e+01,-7.478883e+01,-6.504848e+01
-1.151530e+00,-6.624991e+01,-6.953265e+01,-9.424218e+01,-6.618666e+01
-1.147461e+00,-7.657152e+01,-6.716705e+01,-7.347035e+01,-6.863991e+01
-1.143392e+00,-7.114555e+01,-6.582438e+01,-6.851742e+01,-7.333608e+01
-1.139323e+00,-6.558255e+01,-6.515587e+01,-6.611452e+01,-8.672623e+01
-1.135254e+00,-6.642490e+01,-6.500138e+01,-6.497460e+01,-7.835968e+01
-1.131185e+00,-7.453435e+01,-6.528303e+01,-6.468919e+01,-7.132891e+01
-1.127116e+00,-7.490068e+01,-6.597088e+01,-6.510252e+01,-6.805059e+01
-1.123047e+00,-6.678849e+01,-6.707404e+01,-6.618451e+01,-6.622472e+01
-1.118978e+00,-6.522814e+01,-6.864819e+01,-6.801972e+01,-6.523697e+01
-1.114909e+00,-6.708233e+01,-7.082742e+01,-7.089066e+01,-6.483132e+01
-1.110840e+00,-7.386408e+01,-7.392336e+01,-7.567075e+01,-6.487938e+01
-1.106771e+00,-8.165788e+01,-7.881782e+01,-8.736726e+01,-6.531300e+01
-1.102702e+00,-6.955926e+01,-9.036566e+01,-8.265476e+01,-6.610004e+01
-1.098633e+00,-6.608978e+01,-8.615149e+01,-7.487894e+01,-6.723644e+01
-1.094564e+00,-6.511448e+01,-7.823146e+01,-7.123456e+01,-6.874806e+01
-1.090495e+00,-6.569780e+01,-7.448352e+01,-6.901204e+01,-7.070362e+01
-1.086426e+00,-6.768066e+01,-7.213791e+01,-6.753243e+01,-7.325130e+01
-1.082357e+00,-7.146411e+01,-7.051363e+01,-6.651294e+01,-7.672740e+01
-1.078288e+00,-7.929700e+01,-6.933221e+01,-6.580448e+01,-8.209498e+01
-1.074219e+00,-8.730973e+01,-6.845039e+01,-6.531614e+01,-9.519434e+01
-1.070150e+00,-7.513128e+01,-6.778380e+01,-6.498674e+01,-8.866547e+01
-1.066081e+00,-7.098486e+01,-6.727812e+01,-6.477209e+01,-8.154026e+01
-1.062012e+00,-6.877313e+01,-6.689626e+01,-6.463875e+01,-7.819612e+01
-1.057943e+00,-6.746504e+01,-6.661202e+01,-6.456081e+01,-7.619796e+01
-1.053874e+00,-6.667189e+01,-6.640663e+01,-6.451813e+01,-7.492253e+01
-1.049805e+00,-6.620100e+01,-6.626685e+01,-6.449549e+01,-7.411997e+01
-1.045736e+00,-6.594648e+01,-6.618382e+01,-6.448217e+01,-7.367226e+01
-1.041667e+00,-6.585326e+01,-6.615244e+01,-6.447177e+01,-7.352414e+01
-1.037598e+00,-6.590411e+01,-6.617105e+01,-6.446219e+01,-7.365940e+01
-1.033529e+00,-6.611626e+01,-6.624131e+01,-6.445560e+01,-7.409488e+01
-1.029460e+00,-6.654478e+01,-6.636832e+01,-6.445849e+01,-7.488674e+01
-1.025391e+00,-6.729555e+01,-6.656095e+01,-6.448165e+01,-7.615462e+01
-1.021322e+00,-6.856126e+01,-6.683246e+01,-6.454039e+01,-7.815221e+01
-1.017253e+00,-7.073059e+01,-6.720161e+01,-6.465493e+01,-8.151542e+01
-1.013184e+00,-7.483461e+01,-6.769461e+01,-6.485132e+01,-8.876574e+01
-1.009115e+00,-8.697064e+01,-6.834857e+01,-6.516314e+01,-9.451863e+01
-1.005046e+00,-7.891547e+01,-6.921784e+01,-6.563482e+01,-8.179694e+01
-1.000977e+00,-7.104013e+01,-7.038684e+01,-6.632796e+01,-7.646634e+01
-9.969076e-01,-6.721421e+01,-7.199893e+01,-6.733416e+01,-7.299497e+01
-9.928385e-01,-6.518886e+01,-7.433285e+01,-6.880406e+01,-7.044238e+01
-9.887695e-01,-6.456303e+01,-7.807050e+01,-7.102423e+01,-6.847792e+01
-9.847005e-01,-6.549579e+01,-8.598843e+01,-7.468673e+01,-6.695554e+01
-9.806315e-01,-6.892270e+01,-9.014304e+01,-8.259715e+01,-6.580755e+01
-9.765625e-01,-8.097874e+01,-7.860368e+01,-8.661639e+01,-6.500874e+01
-9.724935e-01,-7.314232e+01,-7.369975e+01,-7.521375e+01,-6.456367e+01
-9.684245e-01,-6.631791e+01,-7.059236e+01,-7.046518e+01,-6.450508e+01
-9.643555e-01,-6.442104e+01,-6.840105e+01,-6.759761e+01,-6.490193e+01
-9.602865e-01,-6.593866e+01,-6.681457e+01,-6.575757e+01,-6.588420e+01
-9.562174e-01,-7.400810e+01,-6.569896e+01,-6.466792e+01,-6.771161e+01
-9.521484e-01,-7.359897e+01,-6.499860e+01,-6.424652e+01,-7.101059e+01
-9.480794e-01,-6.544668e+01,-6.470444e+01,-6.452540e+01,-7.816002e+01
-9.440104e-01,-6.456144e+01,-6.484647e+01,-6.566325e+01,-8.569831e+01
-9.399414e-01,-7.008151e+01,-6.550263e+01,-6.807593e+01,-7.275310e+01
-9.358724e-01,-7.546451e+01,-6.683321e+01,-7.308377e+01,-6.810115e+01
-9.318034e-01,-6.509986e+01,-6.918738e+01,-9.551016e+01,-6.565920e+01
-9.277344e-01,-6.502046e+01,-7.353395e+01,-7.405698e+01,-6.452423e+01
-9.236654e-01,-7.710862e+01,-8.555453e+01,-6.805915e+01,-6.449370e+01
-9.195964e-01,-6.778348e+01,-7.878415e+01,-6.528163e+01,-6.569100e+01
-9.155273e-01,-6.416012e+01,-7.109625e+01,-6.419206e+01,-6.872107e+01
-9.114583e-01,-7.140512e+01,-6.748958e+01,-6.452609e+01,-7.630826e+01
-9.073893e-01,-6.907744e+01,-6.553515e+01,-6.657802e+01,-8.072198e+01
-9.033203e-01,-6.405245e+01,-6.468387e+01,-7.185771e+01,-6.965485e+01
-8.992513e-01,-7.273359e+01,-6.481692e+01,-9.725448e+01,-6.578508e+01
-8.951823e-01,-6.718730e+01,-6.606706e+01,-7.081084e+01,-6.435885e+01
-8.911133e-01,-6.449158e+01,-6.897349e+01,-6.587200e+01,-6.477602e+01
-8.870443e-01,-9.985775e+01,-7.573537e+01,-6.414613e+01,-6.744452e+01
-8.829753e-01,-6.443278e+01,-8.484335e+01,-6.462046e+01,-7.529391e+01
-8.789063e-01,-6.803693e+01,-7.119803e+01,-6.782356e+01,-7.785022e+01
-8.748372e-01,-6.840933e+01,-6.680377e+01,-7.891610e+01,-6.787441e+01
-8.707682e-01,-6.444101e+01,-6.490218e+01,-7.321199e+01,-6.471718e+01
-8.666992e-01,-7.904729e+01,-6.463789e+01,-6.610671e+01,-6.439511e+01
-8.626302e-01,-6.371939e+01,-6.603230e+01,-6.404177e+01,-6.689600e+01
-8.585612e-01,-7.983579e+01,-6.998926e+01,-6.496902e+01,-7.582299e+01
-8.544922e-01,-6.398530e+01,-8.342134e+01,-7.012058e+01,-7.460840e+01
-8.504232e-01,-7.273990e+01,-7.392184e+01,-8.528437e+01,-6.636562e+01
-8.463542e-01,-6.434777e+01,-6.727036e+01,-6.776429e+01,-6.419450e+01
-8.422852e-01,-7.113893e+01,-6.483920e+01,-6.419265e+01,-6.541194e+01
-8.382161e-01,-6.432052e+01,-6.470176e+01,-6.462183e+01,-7.187719e+01
-8.341471e-01,-7.218055e+01,-6.694133e+01,-6.997266e+01,-7.765992e+01
-8.300781e-01,-6.386734e+01,-7.394727e+01,-8.063616e+01,-6.652648e+01
-8.260091e-01,-7.770078e+01,-7.947434e+01,-6.655475e+01,-6.411883e+01
-8.219401e-01,-6.341321e+01,-6.817305e+01,-6.388207e+01,-6.590873e+01
-8.178711e-01,-8.214580e+01,-6.490223e+01,-6.587006e+01,-7.586380e+01
-8.138021e-01,-6.378040e+01,-6.469543e+01,-7.803719e+01,-7.151103e+01
-8.097331e-01,-6.888858e+01,-6.758434e+01,-6.966207e+01,-6.485181e+01
-8.056641e-01,-6.658705e+01,-7.864876e+01,-6.418555e+01,-6.446190e+01
-8.015951e-01,-6.414890e+01,-7.284075e+01,-6.481076e+01,-7.000022e+01
-7.975260e-01,-8.155603e+01,-6.600064e+01,-7.367320e+01,-7.712020e+01
-7.934570e-01,-6.341668e+01,-6.441083e+01,-7.083877e+01,-6.558741e+01
-7.893880e-01,-6.764502e+01,-6.630513e+01,-6.419685e+01,-6.416759e+01
-7.853190e-01,-6.935356e+01,-7.485991e+01,-6.489736e+01,-6.911580e+01
-7.812500e-01,-6.306425e+01,-7.405374e+01,-7.612189e+01,-7.739183e+01
-7.771810e-01,-7.040294e+01,-6.596171e+01,-6.873238e+01,-6.530069e+01
-7.731120e-01,-6.786081e+01,-6.439028e+01,-6.377951e+01,-6.432497e+01
-7.690430e-01,-6.295633e+01,-6.704084e+01,-6.638584e+01,-7.136295e+01
-7.649740e-01,-6.876980e+01,-8.134559e+01,-8.878664e+01,-7.181638e+01
-7.609049e-01,-7.069874e+01,-6.994649e+01,-6.547381e+01,-6.428415e+01
-7.568359e-01,-6.306896e+01,-6.476601e+01,-6.402259e+01,-6.553942e+01
-7.527669e-01,-6.481644e+01,-6.504385e+01,-7.261777e+01,-8.557068e+01
-7.486979e-01,-8.747208e+01,-7.169819e+01,-6.898916e+01,-6.656345e+01
-7.446289e-01,-6.589643e+01,-7.497920e+01,-6.363382e+01,-6.400473e+01
-7.405599e-01,-6.267960e+01,-6.554695e+01,-6.783944e+01,-7.087705e+01
-7.364909e-01,-6.534333e+01,-6.453121e+01,-7.380663e+01,-7.047253e+01
-7.324219e-01,-8.320780e+01,-6.974901e+01,-6.389633e+01,-6.390197e+01
-7.283529e-01,-6.748324e+01,-7.740305e+01,-6.615687e+01,-6.741401e+01
-7.242839e-01,-6.292476e+01,-6.566076e+01,-7.848513e+01,-7.546156e+01
-7.202148e-01,-6.296181e+01,-6.452983e+01,-6.411504e+01,-6.420874e+01
-7.161458e-01,-6.691716e+01,-7.064101e+01,-6.573361e+01,-6.616665e+01
-7.120768e-01,-8.536483e+01,-7.398832e+01,-7.892069e+01,-7.952788e+01
-7.080078e-01,-6.930970e+01,-6.492553e+01,-6.397337e+01,-6.435437e+01
-7.039388e-01,-6.398288e+01,-6.514289e+01,-6.624837e+01,-6.597821e+01
-6.998698e-01,-6.234316e+01,-7.632911e+01,-7.448167e+01,-7.851101e+01
-6.958008e-01,-6.266541e+01,-6.881954e+01,-6.358118e+01,-6.413230e+01
-6.917318e-01,-6.468783e+01,-6.419195e+01,-6.820205e+01,-6.673187e+01
-6.876628e-01,-6.901147e+01,-6.774232e+01,-6.941840e+01,-7.362368e+01
-6.835938e-01,-8.014161e+01,-7.869727e+01,-6.345934e+01,-6.374530e+01
-6.795247e-01,-7.664600e+01,-6.508859e+01,-7.420867e+01,-6.914165e+01
-6.754557e-01,-6.891424e+01,-6.518129e+01,-6.555862e+01,-6.877918e+01
-6.713867e-01,-6.560508e+01,-8.118480e+01,-6.458284e+01,-6.377524e+01
-6.673177e-01,-6.380959e+01,-6.682765e+01,-7.937545e+01,-7.697681e+01
-6.632487e-01,-6.278928e+01,-6.432713e+01,-6.348314e+01,-6.526403e+01
-6.591797e-01,-6.222034e+01,-7.317047e+01,-6.943063e+01,-6.529289e+01
-6.551107e-01,-6.192021e+01,-6.856456e+01,-6.675440e+01,-7.566920e+01
-6.510417e-01,-6.177157e+01,-6.410197e+01,-6.413108e+01,-6.360085e+01
-6.469727e-01,-6.169610e+01,-7.102069e+01,-7.999791e+01,-7.144045e+01
-6.429036e-01,-6.164536e+01,-6.938550e+01,-6.332385e+01,-6.607356e+01
-6.388346e-01,-6.159803e+01,-6.405137e+01,-7.170326e+01,-6.488196e+01
-6.347656e-01,-6.155945e+01,-7.113745e+01,-6.508430e+01,-7.530196e+01
-6.306966e-01,-6.156172e+01,-6.874476e+01,-6.559571e+01,-6.349525e+01
-6.266276e-01,-6.166472e+01,-6.408763e+01,-6.969614e+01,-7.505063e+01
-6.225586e-01,-6.196073e+01,-7.374347e+01,-6.354517e+01,-6.464620e+01
-6.184896e-01,-6.258850e+01,-6.700652e+01,-8.283299e+01,-6.689065e+01
-6.144206e-01,-6.377302e+01,-6.448702e+01,-6.315962e+01,-6.817429e+01
-6.103516e-01,-6.594781e+01,-8.515376e+01,-7.611361e+01,-6.420221e+01
-6.062826e-01,-7.027311e+01,-6.509253e+01,-6.371115e+01,-7.618256e+01
-6.022135e-01,-8.482612e+01,-6.602470e+01,-6.951815e+01,-6.340603e+01
-5.981445e-01,-7.288109e+01,-7.514380e+01,-6.480389e+01,-8.358925e+01
-5.940755e-01,-6.578048e+01,-6.394881e+01,-6.677804e+01,-6.361453e+01
-5.900065e-01,-6.244572e+01,-7.100852e+01,-6.611617e+01,-7.217954e+01
-5.859375e-01,-6.102561e+01,-6.705120e+01,-6.541290e+01,-6.439096e+01
-5.818685e-01,-6.131940e+01,-6.471925e+01,-6.731075e+01,-6.847486e+01
-5.777995e-01,-6.396307e+01,-8.254532e+01,-6.474800e+01,-6.541534e+01
-5.737305e-01,-7.277829e+01,-6.399763e+01,-6.803522e+01,-6.668978e+01
-5.696615e-01,-7.142689e+01,-7.058417e+01,-6.451829e+01,-6.638727e+01
-5.655924e-01,-6.294546e+01,-6.655361e+01,-6.803113e+01,-6.580933e+01
-5.615234e-01,-6.063739e+01,-6.522719e+01,-6.464679e+01,-6.701723e+01
-5.574544e-01,-6.202593e+01,-7.407668e+01,-6.728252e+01,-6.547801e+01
-5.533854e-01,-7.035530e+01,-6.380289e+01,-6.520408e+01,-6.709279e+01
-5.493164e-01,-6.900208e+01,-8.105614e+01,-6.602852e+01,-6.558455e+01
-5.452474e-01,-6.127820e+01,-6.425419e+01,-6.644965e+01,-6.657394e+01
-5.411784e-01,-6.079261e+01,-6.973470e+01,-6.462429e+01,-6.618547e+01
-5.371094e-01,-6.769510e+01,-6.601664e+01,-6.905115e+01,-6.561664e+01
-5.330404e-01,-6.842547e+01,-6.617412e+01,-6.342269e+01,-6.754489e+01
-5.289714e-01,-6.054665e+01,-6.892671e+01,-7.544656e+01,-6.449705e+01
-5.249023e-01,-6.173785e+01,-6.460147e+01,-6.276722e+01,-7.039133e+01
-5.208333e-01,-8.814015e+01,-7.306419e+01,-8.250682e+01,-6.352620e+01
-5.167643e-01,-6.190405e+01,-6.392138e+01,-6.308757e+01,-7.768927e+01
-5.126953e-01,-6.044486e+01,-7.878618e+01,-6.902351e+01,-6.303280e+01
-5.086263e-01,-7.433704e+01,-6.366713e+01,-6.519506e+01,-8.049120e+01
-5.045573e-01,-6.208884e+01,-8.667408e+01,-6.433515e+01,-6.343663e+01
-5.004883e-01,-6.039479e+01,-6.358500e+01,-7.196857e+01,-6.910867e+01
-4.964193e-01,-8.535134e+01,-9.381575e+01,-6.262814e+01,-6.551255e+01
-4.923503e-01,-6.054940e+01,-6.354944e+01,-7.610519e+01,-6.466784e+01
-4.882813e-01,-6.200805e+01,-8.823391e+01,-6.377751e+01,-7.186365e+01
-4.842122e-01,-6.819829e+01,-6.355073e+01,-6.511905e+01,-6.294607e+01
-4.801432e-01,-5.938367e+01,-7.978264e+01,-7.079645e+01,-7.815430e+01
-4.760742e-01,-7.212228e+01,-6.370124e+01,-6.250529e+01,-6.384053e+01
-4.720052e-01,-6.029543e+01,-7.352697e+01,-7.231459e+01,-6.594448e+01
-4.679362e-01,-6.291378e+01,-6.425928e+01,-6.489246e+01,-6.968295e+01
-4.638672e-01,-6.318742e+01,-6.898370e+01,-6.335348e+01,-6.287637e+01
-4.597982e-01,-6.023210e+01,-6.572896e+01,-9.222002e+01,-7.574627e+01
-4.557292e-01,-6.735722e+01,-6.576594e+01,-6.311888e+01,-6.442985e+01
-4.516602e-01,-5.926131e+01,-6.934677e+01,-6.478300e+01,-6.430084e+01
-4.475911e-01,-7.153061e+01,-6.381163e+01,-7.477840e+01,-7.788582e+01
-4.435221e-01,-5.890894e+01,-8.276912e+01,-6.258580e+01,-6.296897e+01
-4.394531e-01,-7.250333e+01,-6.337709e+01,-6.560593e+01,-6.664844e+01
-4.353841e-01,-5.882679e+01,-7.171642e+01,-7.296022e+01,-7.026907e+01
-4.313151e-01,-6.898947e+01,-6.534135e+01,-6.250744e+01,-6.264640e+01
-4.272461e-01,-5.914273e+01,-6.496555e+01,-6.510580e+01,-6.851781e+01
-4.231771e-01,-6.426219e+01,-7.398070e+01,-7.642017e+01,-6.847146e+01
-4.191081e-01,-6.053787e+01,-6.320370e+01,-6.287633e+01,-6.257419e+01
-4.150391e-01,-6.041009e+01,-7.140113e+01,-6.361424e+01,-6.848694e+01
-4.109701e-01,-6.515970e+01,-6.607123e+01,-8.610747e+01,-6.916604e+01
-4.069010e-01,-5.820416e+01,-6.383712e+01,-6.449384e+01,-6.254198e+01
-4.028320e-01,-7.920234e+01,-9.722027e+01,-6.224652e+01,-6.650047e+01
-3.987630e-01,-5.860162e+01,-6.403052e+01,-6.870608e+01,-7.361579e+01
-3.946940e-01,-6.100092e+01,-6.504328e+01,-7.047058e+01,-6.296874e+01
-3.906250e-01,-6.539112e+01,-7.854887e+01,-6.247906e+01,-6.396950e+01
-3.865560e-01,-5.760200e+01,-6.350723e+01,-6.312237e+01,-8.420427e+01
-3.824870e-01,-6.489811e+01,-6.537028e+01,-7.403700e+01,-6.517055e+01
-3.784180e-01,-6.180881e+01,-7.896046e+01,-6.760643e+01,-6.239756e+01
-3.743490e-01,-5.741573e+01,-6.369116e+01,-6.215382e+01,-6.723620e+01
-3.702799e-01,-6.523907e+01,-6.436030e+01,-6.305799e+01,-7.502039e+01
-3.662109e-01,-6.232345e+01,-8.810548e+01,-7.195874e+01,-6.349573e+01
-3.621419e-01,-5.706349e+01,-6.515013e+01,-6.990045e+01,-6.259068e+01
-3.580729e-01,-6.115369e+01,-6.300954e+01,-6.274414e+01,-6.847274e+01
-3.540039e-01,-6.962485e+01,-6.948421e+01,-6.195493e+01,-7.416874e+01
-3.499349e-01,-5.778249e+01,-7.147376e+01,-6.565744e+01,-6.367205e+01
-3.458659e-01,-5.725877e+01,-6.331778e+01,-8.875245e+01,-6.224093e+01
-3.417969e-01,-6.462948e+01,-6.358064e+01,-6.688144e+01,-6.581207e+01
-3.377279e-01,-6.546661e+01,-7.203678e+01,-6.229048e+01,-9.418787e+01
-3.336589e-01,-5.737122e+01,-7.066328e+01,-6.176346e+01,-6.650333e+01
-3.295898e-01,-5.652043e+01,-6.344801e+01,-6.436961e+01,-6.237431e+01
-3.255208e-01,-6.042372e+01,-6.288740e+01,-7.315135e+01,-6.253879e+01
-3.214518e-01,-9.131240e+01,-6.716849e+01,-7.336747e+01,-6.676330e+01
-3.173828e-01,-6.101066e+01,-9.603819e+01,-6.469655e+01,-9.391565e+01
-3.133138e-01,-5.656088e+01,-6.692875e+01,-6.190812e+01,-6.764365e+01
-3.092448e-01,-5.583359e+01,-6.293404e+01,-6.147354e+01,-6.292149e+01
-3.051758e-01,-5.768628e+01,-6.261707e+01,-6.287020e+01,-6.186365e+01
-3.011068e-01,-6.317866e+01,-6.515645e+01,-6.655155e+01,-6.324011e+01
-2.970378e-01,-8.781738e+01,-7.276797e+01,-7.609194e+01,-6.773936e+01
-2.929688e-01,-6.264944e+01,-7.769120e+01,-7.562778e+01,-8.578048e+01
-2.888997e-01,-5.781119e+01,-6.700951e+01,-6.691399e+01,-7.031330e+01
-2.848307e-01,-5.571226e+01,-6.353490e+01,-6.346422e+01,-6.454435e+01
-2.807617e-01,-5.494141e+01,-6.226167e+01,-6.180353e+01,-6.225417e+01
-2.766927e-01,-5.502484e+01,-6.227050e+01,-6.114965e+01,-6.162925e+01
-2.726237e-01,-5.574060e+01,-6.325231e+01,-6.119177e+01,-6.221049e+01
-2.685547e-01,-5.696631e+01,-6.513193e+01,-6.177648e+01,-6.394561e+01
-2.644857e-01,-5.862594e+01,-6.802964e+01,-6.282225e+01,-6.716149e+01
-2.604167e-01,-6.066016e+01,-7.244151e+01,-6.428925e+01,-7.330874e+01
-2.563477e-01,-6.299315e+01,-8.042589e+01,-6.616775e+01,-1.030425e+02
-2.522786e-01,-6.547223e+01,-9.211943e+01,-6.847435e+01,-7.344906e+01
-2.482096e-01,-6.775999e+01,-7.864349e+01,-7.125025e+01,-6.818751e+01
-2.441406e-01,-6.924329e+01,-7.490931e+01,-7.455152e+01,-6.545829e+01
-2.400716e-01,-6.926175e+01,-7.343760e+01,-7.839451e+01,-6.381835e+01
-2.360026e-01,-6.773583e+01,-7.330646e+01,-8.251910e+01,-6.278665e+01
-2.319336e-01,-6.526223e+01,-7.450229e+01,-8.569172e+01,-6.213230e+01
-2.278646e-01,-6.249834e+01,-7.788893e+01,-8.561372e+01,-6.172127e+01
-2.237956e-01,-5.983244e+01,-9.004398e+01,-8.228290e+01,-6.146731e+01
